Designator,Val,Package,MidX,MidY,Rotation,Layer
U486,WS2812B,LED_WS2812B-B,81.28,-147.32,0,top
U487,WS2812B,LED_WS2812B-B,88.9,-147.32,0,top
U488,WS2812B,LED_WS2812B-B,96.52,-147.32,0,top
U489,WS2812B,LED_WS2812B-B,104.14,-147.32,0,top
U490,WS2812B,LED_WS2812B-B,111.76,-147.32,0,top
U491,WS2812B,LED_WS2812B-B,119.38,-147.32,0,top
U492,WS2812B,LED_WS2812B-B,127,-147.32,0,top
U493,WS2812B,LED_WS2812B-B,134.62,-147.32,0,top
U494,WS2812B,LED_WS2812B-B,142.24,-147.32,0,top
U495,WS2812B,LED_WS2812B-B,149.86,-147.32,0,top
U496,WS2812B,LED_WS2812B-B,157.48,-147.32,0,top
U497,WS2812B,LED_WS2812B-B,165.1,-147.32,0,top
U498,WS2812B,LED_WS2812B-B,172.72,-147.32,0,top
U499,WS2812B,LED_WS2812B-B,180.34,-147.32,0,top
U500,WS2812B,LED_WS2812B-B,187.96,-147.32,0,top
U501,WS2812B,LED_WS2812B-B,195.58,-147.32,0,top
U502,WS2812B,LED_WS2812B-B,203.2,-147.32,0,top
U503,WS2812B,LED_WS2812B-B,210.82,-147.32,0,top
U504,WS2812B,LED_WS2812B-B,218.44,-147.32,0,top
U505,WS2812B,LED_WS2812B-B,226.06,-147.32,0,top
U506,WS2812B,LED_WS2812B-B,233.68,-147.32,0,top
U507,WS2812B,LED_WS2812B-B,241.3,-147.32,0,top
U508,WS2812B,LED_WS2812B-B,248.92,-147.32,0,top
U509,WS2812B,LED_WS2812B-B,256.54,-147.32,0,top
U510,WS2812B,LED_WS2812B-B,264.16,-147.32,0,top
U511,WS2812B,LED_WS2812B-B,271.78,-147.32,0,top
U512,WS2812B,LED_WS2812B-B,279.4,-147.32,0,top
U513,WS2812B,LED_WS2812B-B,287.02,-147.32,0,top
U514,WS2812B,LED_WS2812B-B,294.64,-147.32,0,top
U515,WS2812B,LED_WS2812B-B,302.26,-147.32,0,top
U516,WS2812B,LED_WS2812B-B,309.88,-147.32,0,top
U517,WS2812B,LED_WS2812B-B,317.5,-147.32,0,top
U518,WS2812B,LED_WS2812B-B,325.12,-147.32,0,top
U519,WS2812B,LED_WS2812B-B,332.74,-147.32,0,top
U520,WS2812B,LED_WS2812B-B,340.36,-147.32,0,top
U521,WS2812B,LED_WS2812B-B,43.18,-154.94,0,top
U522,WS2812B,LED_WS2812B-B,50.8,-154.94,0,top
U523,WS2812B,LED_WS2812B-B,58.42,-154.94,0,top
U524,WS2812B,LED_WS2812B-B,66.04,-154.94,0,top
U525,WS2812B,LED_WS2812B-B,73.66,-154.94,0,top
U526,WS2812B,LED_WS2812B-B,81.28,-154.94,0,top
U527,WS2812B,LED_WS2812B-B,88.9,-154.94,0,top
U528,WS2812B,LED_WS2812B-B,96.52,-154.94,0,top
U529,WS2812B,LED_WS2812B-B,104.14,-154.94,0,top
U530,WS2812B,LED_WS2812B-B,111.76,-154.94,0,top
U531,WS2812B,LED_WS2812B-B,119.38,-154.94,0,top
U532,WS2812B,LED_WS2812B-B,127,-154.94,0,top
U533,WS2812B,LED_WS2812B-B,134.62,-154.94,0,top
U534,WS2812B,LED_WS2812B-B,142.24,-154.94,0,top
U535,WS2812B,LED_WS2812B-B,149.86,-154.94,0,top
U536,WS2812B,LED_WS2812B-B,157.48,-154.94,0,top
U537,WS2812B,LED_WS2812B-B,165.1,-154.94,0,top
U538,WS2812B,LED_WS2812B-B,172.72,-154.94,0,top
U539,WS2812B,LED_WS2812B-B,180.34,-154.94,0,top
U540,WS2812B,LED_WS2812B-B,187.96,-154.94,0,top
U541,WS2812B,LED_WS2812B-B,195.58,-154.94,0,top
U542,WS2812B,LED_WS2812B-B,203.2,-154.94,0,top
U543,WS2812B,LED_WS2812B-B,210.82,-154.94,0,top
U544,WS2812B,LED_WS2812B-B,218.44,-154.94,0,top
U545,WS2812B,LED_WS2812B-B,226.06,-154.94,0,top
U546,WS2812B,LED_WS2812B-B,233.68,-154.94,0,top
U547,WS2812B,LED_WS2812B-B,241.3,-154.94,0,top
U548,WS2812B,LED_WS2812B-B,248.92,-154.94,0,top
U549,WS2812B,LED_WS2812B-B,256.54,-154.94,0,top
U550,WS2812B,LED_WS2812B-B,264.16,-154.94,0,top
U551,WS2812B,LED_WS2812B-B,271.78,-154.94,0,top
U552,WS2812B,LED_WS2812B-B,279.4,-154.94,0,top
U553,WS2812B,LED_WS2812B-B,287.02,-154.94,0,top
U554,WS2812B,LED_WS2812B-B,294.64,-154.94,0,top
U555,WS2812B,LED_WS2812B-B,302.26,-154.94,0,top
U556,WS2812B,LED_WS2812B-B,309.88,-154.94,0,top
U557,WS2812B,LED_WS2812B-B,317.5,-154.94,0,top
U558,WS2812B,LED_WS2812B-B,325.12,-154.94,0,top
U559,WS2812B,LED_WS2812B-B,332.74,-154.94,0,top
U560,WS2812B,LED_WS2812B-B,340.36,-154.94,0,top
U561,WS2812B,LED_WS2812B-B,43.18,-162.56,0,top
U562,WS2812B,LED_WS2812B-B,50.8,-162.56,0,top
U563,WS2812B,LED_WS2812B-B,58.42,-162.56,0,top
U564,WS2812B,LED_WS2812B-B,66.04,-162.56,0,top
U565,WS2812B,LED_WS2812B-B,73.66,-162.56,0,top
U566,WS2812B,LED_WS2812B-B,81.28,-162.56,0,top
U567,WS2812B,LED_WS2812B-B,88.9,-162.56,0,top
U568,WS2812B,LED_WS2812B-B,96.52,-162.56,0,top
U569,WS2812B,LED_WS2812B-B,104.14,-162.56,0,top
U570,WS2812B,LED_WS2812B-B,111.76,-162.56,0,top
U571,WS2812B,LED_WS2812B-B,119.38,-162.56,0,top
U572,WS2812B,LED_WS2812B-B,127,-162.56,0,top
U573,WS2812B,LED_WS2812B-B,134.62,-162.56,0,top
U574,WS2812B,LED_WS2812B-B,142.24,-162.56,0,top
U575,WS2812B,LED_WS2812B-B,149.86,-162.56,0,top
U576,WS2812B,LED_WS2812B-B,157.48,-162.56,0,top
U577,WS2812B,LED_WS2812B-B,165.1,-162.56,0,top
U578,WS2812B,LED_WS2812B-B,172.72,-162.56,0,top
U579,WS2812B,LED_WS2812B-B,180.34,-162.56,0,top
U580,WS2812B,LED_WS2812B-B,187.96,-162.56,0,top
U581,WS2812B,LED_WS2812B-B,195.58,-162.56,0,top
U582,WS2812B,LED_WS2812B-B,203.2,-162.56,0,top
U583,WS2812B,LED_WS2812B-B,210.82,-162.56,0,top
U584,WS2812B,LED_WS2812B-B,218.44,-162.56,0,top
U585,WS2812B,LED_WS2812B-B,226.06,-162.56,0,top
U586,WS2812B,LED_WS2812B-B,233.68,-162.56,0,top
U587,WS2812B,LED_WS2812B-B,241.3,-162.56,0,top
U588,WS2812B,LED_WS2812B-B,248.92,-162.56,0,top
U589,WS2812B,LED_WS2812B-B,256.54,-162.56,0,top
U590,WS2812B,LED_WS2812B-B,264.16,-162.56,0,top
U591,WS2812B,LED_WS2812B-B,271.78,-162.56,0,top
U592,WS2812B,LED_WS2812B-B,279.4,-162.56,0,top
U593,WS2812B,LED_WS2812B-B,287.02,-162.56,0,top
U594,WS2812B,LED_WS2812B-B,294.64,-162.56,0,top
U595,WS2812B,LED_WS2812B-B,302.26,-162.56,0,top
U596,WS2812B,LED_WS2812B-B,309.88,-162.56,0,top
U597,WS2812B,LED_WS2812B-B,317.5,-162.56,0,top
U598,WS2812B,LED_WS2812B-B,325.12,-162.56,0,top
U599,WS2812B,LED_WS2812B-B,332.74,-162.56,0,top
U600,WS2812B,LED_WS2812B-B,340.36,-162.56,0,top
